X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Stress (MPa)
30,846	32,99	-12,078	-9,6544
30,846	33,452	-10,732	-10,769
31,	35,962	-12,232	-1,6978
31,908	33,492	-10,897	-4,616
32,779	34,565	-13,081	-4,2381
31,	35,136	-7,3672	-8,174
30,846	33,874	-9,3122	-11,49
30,846	34,224	-7,9327	-11,003
31,	36,385	-10,81	-2,418
31,	36,68	-8,0803	-2,7615
31,908	33,915	-9,4755	-5,3362
32,587	34,927	-8,165	-5,8571
31,	35,624	-4,4406	-8,2692
30,846	34,528	-6,483	-13,529
30,846	34,762	-5,0794	-15,911
31,	36,984	-6,6283	-5,2879
30,931	33,22	-6,272	-7,0382
32,587	35,231	-6,713	-8,3834
31,277	34,142	-4,1161	-7,3749
31,	35,869	-1,4836	-6,6141
31,	38,88	-2,6456	-2,7615
31,	38,88	-3,8089	-2,8399
30,846	34,945	-3,6096	-13,48
30,835	35,042	-2,0828	-13,785
31,	37,168	-5,1561	-2,8567
32,597	37,019	-2,5083	-5,4094
32,587	35,415	-5,2408	-5,9522
31,277	34,325	-2,6439	-4,9437
31,	35,869	1,4836	-5,758
31,	38,942	1,1633	-3,5874
31,	38,942	-1,1633	-3,5375
31,	38,942	1,5741e-014	-3,3365
30,838	35,106	-0,61656	-14,561
30,837	35,099	0,82456	-12,689
32,597	37,08	-1,026	-6,1855
31,277	34,387	-1,1616	-5,7198
32,038	34,946	1,2406	-6,0962
31,941	37,331	1,4035	-5,3312
31,351	33,872	0,52946	-4,5202
31,	35,624	4,4406	-5,4675
31,	38,88	2,6456	-1,9552
31,	38,88	3,8089	-2,0307
30,84	35,042	2,2914	-11,057
30,837	34,91	3,7391	-11,514
31,	37,168	5,1561	-2,0261
32,038	34,884	2,7229	-4,464
31,941	37,27	2,8858	-3,6991
31,	35,136	7,3672	-6,4443
30,841	34,732	5,1966	-12,855
30,84	34,472	6,701	-12,942
31,	36,984	6,6283	-3,3678
32,767	35,518	6,022	-6,3983
32,038	34,701	4,1951	-5,8057
31,387	34,45	6,1249	-6,347
31,941	37,086	4,3579	-5,0408
31,	34,408	10,244	-5,8801
30,845	34,172	8,1404	-12,577
30,888	33,972	9,3617	-11,921
31,	36,385	10,81	-3,0415
31,	36,68	8,0803	-3,0029
32,115	34,156	8,9316	-5,3457
32,767	35,213	7,474	-6,0334
32,82	36,321	9,2019	-5,1064
31,387	34,146	7,5769	-5,9822
31,	33,444	13,05	-5,5437
30,888	33,55	10,781	-11,722
30,846	33,065	11,865	-10,829
31,	35,962	12,232	-2,8421
32,115	33,732	10,353	-5,1463
32,63	34,038	12,542	-5,3161
32,82	35,897	10,624	-4,9071
31,371	33,301	10,958	-5,7387
31,	32,252	15,767	-5,0034
30,841	32,529	13,234	-10,692
30,835	31,954	14,537	-10,023
31,	34,574	16,276	-2,5537
31,	35,423	13,614	-2,705
32,005	31,932	14,694	-4,5415
32,63	33,499	13,924	-5,179
31,371	32,762	12,34	-5,6016
31,	30,84	18,377	-3,522
30,83	31,307	15,857	-9,6193
30,84	30,599	17,228	-8,3674
31,	33,922	17,609	-2,1505
32,005	31,28	16,027	-4,1383
31,854	29,964	18,393	-3,7421
32,923	32,508	18,498	-3,8024
31,	29,217	20,861	-3,1079
30,836	29,844	18,488	-7,2893
30,839	29,061	19,708	-7,4814
31,	32,606	21,728	-1,2
31,	33,163	18,883	-1,0724
31,	30,419	21,852	-1,2739
31,854	29,205	19,667	-2,664
32,923	31,749	19,773	-2,7243
31,	27,395	23,202	-3,0899
30,835	28,205	20,9	-8,1453
30,837	27,319	22,054	-6,8891
31,	29,557	23,059	-1,9379
31,854	28,343	20,874	-3,3279
31,85	26,515	22,346	-2,3928
33,275	28,447	22,814	-2,9485
31,	25,385	25,385	-2,3457
31,	27,833	28,658	-1,2653
30,834	26,368	23,171	-6,2071
30,846	25,36	24,312	-4,9282
31,	28,599	24,191	-1,2559
33,641	25,215	25,706	-1,5535
32,797	29,084	25,79	-1,9395
31,85	25,557	23,478	-1,7108
33,275	27,488	23,946	-2,2665
31,	23,202	27,395	-1,9446
31,	26,784	29,707	-1,2031
31,	24,394	30,057	-1,098
30,846	24,312	25,36	-4,8661
30,846	23,265	26,323	-4,4529
33,641	24,166	26,755	-1,4913
31,85	24,508	24,527	-1,6486
31,983	22,854	25,835	-1,36
32,155	23,156	28,61	-1,2568
31,	20,861	29,217	-1,2155
31,	23,262	31,016	-0,75905
30,846	22,135	27,281	-4,114
30,846	21,012	28,155	-2,7497
32,682	20,26	28,893	-0,72474
31,983	21,721	26,794	-1,0211
32,155	22,024	29,569	-0,91787
31,	18,377	30,84	-0,75003
31,	22,055	31,878	-0,36892
31,	19,666	32,229	-0,39588
30,846	19,807	29,015	-2,3596
30,846	18,615	29,794	-1,8833
32,682	19,053	29,755	-0,33461
32,155	20,817	30,431	-0,52774
31,	15,767	32,252	-0,46983
31,	18,391	32,988	-0,32051
31,	16,002	33,339	-0,32127
30,846	17,343	30,552	-1,8079
30,846	16,091	31,229	-1,4234
31,973	15,452	31,344	-0,36686
32,682	17,779	30,514	-0,25924
31,198	16,648	30,099	-0,92659
32,155	19,542	31,19	-0,45237
31,988	16,893	32,245	-0,28166
31,	13,05	33,444	-0,23009
31,	14,669	33,991	-0,11644
31,	13,474	34,166	-0,12332
30,846	14,761	31,88	-1,2186
30,834	13,352	32,465	-0,73108
31,973	14,119	31,996	-0,16203
31,988	15,56	32,896	-7,6823e-002
31,625	13,962	33,21	-9,8093e-002
31,	10,244	34,408	-0,12419
31,	10,898	34,881	-0,10345
31,	12,092	34,706	-8,842e-002
30,838	11,986	33,002	-0,69618
30,837	10,62	33,464	-0,44398
32,427	11,223	33,501	3,6843e-002
31,82	10,188	34,132	-2,9311e-002
31,625	12,58	33,749	-6,319e-002
31,	7,3672	35,136	-1,8532e-002
31,	9,4758	35,304	-3,2447e-002
31,	8,2812	35,48	-2,4496e-002
30,84	9,2143	33,886	-0,37298
30,837	7,801	34,231	-0,24555
31,846	8,2094	33,867	-3,443e-002
31,82	8,7663	34,555	4,1687e-002
31,	4,4406	35,624	3,3929e-002
31,	5,6346	35,959	2,2855e-002
31,	6,8292	35,784	1,0164e-002
32,25	5,6346	35,959	0,20606
30,841	6,3648	34,536	-0,21089
30,838	4,9366	34,762	-7,6516e-002
31,846	6,7574	34,172	2,2924e-004
31,524	4,5014	34,442	-3,2729e-002
31,82	7,3143	34,86	7,6347e-002
31,	1,4836	35,869	7,843e-002
31,	4,1624	36,143	4,0657e-002
31,	1,8629	36,335	8,1463e-002
31,	3,0157	36,275	5,85e-002
32,25	4,1624	36,143	0,22386
30,842	3,4798	34,947	-5,8714e-002
30,888	2,18	35,172	5,0701e-002
31,839	1,5157	35,	7,3648e-002
31,524	3,0292	34,625	-1,4928e-002
31,	-1,4836	35,869	0,17283
31,	0,3806	36,396	0,10816
31,	-0,77365	36,384	0,12846
30,888	0,70011	35,233	7,7401e-002
30,846	-0,47986	35,126	0,12187
31,839	3,3401e-002	35,061	0,10035
31,	-4,4406	35,624	0,19719
31,	-3,4072	36,238	0,26465
31,	-2,2559	36,322	0,19616
30,841	-1,9492	35,064	0,18957
30,835	-3,3682	34,943	0,19342
32,551	-2,4841	36,311	0,52036
31,894	-4,1301	34,66	6,5472e-002
31,839	-1,4489	35,	0,16805
31,255	-2,2318	34,015	-0,15167
31,	-7,3672	35,136	8,3758e-002
31,	-4,8793	36,055	0,2213
31,	-7,1547	35,671	0,21615
31,	-6,023	35,898	0,24488
30,83	-4,827	34,76	0,15008
30,833	-6,2682	34,535	4,433e-002
33,19	-6,1456	35,877	0,68378
31,894	-5,6023	34,476	2,2129e-002
31,092	-6,785	34,285	-8,9226e-002
31,576	-6,8642	34,967	0,15904
31,	-10,244	34,408	-8,106e-002
31,	-8,6067	35,366	0,14606
31,	-9,7219	35,068	0,1392
30,828	-7,7061	34,232	-2,5754e-002
30,839	-9,2006	33,887	-0,51695
31,497	-9,3142	34,594	4,9947e-002
31,092	-8,237	33,98	-0,15931
31,576	-8,3162	34,663	8,896e-002
31,	-13,05	33,444	-0,71082
31,	-12,238	34,278	1,3472e-002
31,	-11,144	34,645	4,4471e-002
30,835	-10,606	33,464	-0,61168
30,838	-11,985	33,002	-1,3042
31,817	-11,156	33,135	-0,37915
31,497	-10,736	34,171	-4,4788e-002
31,	-15,767	32,252	-1,9796
31,	-15,73	32,803	-1,0398
31,	-13,62	33,739	-0,52155
31,	-14,69	33,304	-0,88524
32,25	-15,73	32,803	-1,3082
30,834	-13,35	32,465	-1,8393
30,846	-14,761	31,88	-3,3167
32,851	-13,489	33,787	-0,18216
31,906	-15,271	31,58	-1,1256
31,817	-12,538	32,595	-0,91417
31,224	-13,853	31,115	-1,7994
31,	-18,377	30,84	-2,4868
31,	-17,063	32,152	-1,7736
32,25	-17,063	32,152	-2,042
30,846	-16,091	31,229	-4,0505
30,846	-17,343	30,552	-4,2036
31,906	-16,604	30,929	-1,8594
32,425	-18,481	31,722	-1,3415
31,	-20,861	29,217	-2,1748
31,	-18,337	31,392	-1,547
31,	-18,886	32,448	-0,91347
30,846	-18,615	29,794	-3,9771
30,846	-19,807	29,015	-3,5715
31,	-21,121	31,985	-1,0497
32,002	-19,616	29,23	-1,4624
31,906	-17,879	30,169	-1,6328
32,425	-19,755	30,963	-1,115
31,	-23,202	27,395	-2,3015
30,846	-21,012	28,155	-3,486
30,846	-22,135	27,281	-3,3415
31,	-22,329	31,123	-0,9642
31,	-24,398	28,492	-1,0861
32,002	-20,823	28,368	-1,3769
32,577	-23,289	27,443	-1,3226
32,34	-22,506	29,059	-1,3429
32,24	-21,201	26,793	-1,3571
32,425	-20,962	30,101	-1,0295
31,	-25,385	25,385	-2,4761
30,846	-23,265	26,323	-3,5537
30,846	-24,312	25,36	-3,8367
31,	-25,53	27,533	-1,2983
32,577	-24,421	26,484	-1,5348
31,368	-23,948	25,674	-1,9721
31,	-27,395	23,202	-2,478
30,846	-25,36	24,312	-3,799
30,834	-26,367	23,173	-3,8089
31,	-29,449	25,711	-1,1475
31,	-26,579	26,484	-1,2607
31,915	-25,748	23,452	-1,3474
33,217	-28,638	23,766	-1,4285
32,577	-25,47	25,435	-1,4972
31,368	-24,997	24,625	-1,9345
31,	-29,217	20,861	-2,2597
30,838	-27,319	22,056	-3,8485
30,837	-28,2	20,913	-3,4473
31,	-30,408	24,579	-1,1871
31,	-30,895	21,908	-1,2732
32,034	-28,401	20,381	-1,288
31,915	-26,706	22,319	-1,387
33,217	-29,597	22,634	-1,4681
31,251	-27,447	21,138	-1,8706
31,	-30,84	18,377	-2,2725
30,84	-29,056	19,721	-3,1894
30,837	-29,842	18,495	-3,7758
31,	-31,757	20,701	-1,0153
32,034	-29,263	19,174	-1,0301
33,217	-30,459	21,426	-1,2102
32,406	-31,739	18,325	-1,3258
31,	-32,252	15,767	-2,2333
30,841	-30,597	17,236	-4,0466
30,83	-31,3	15,87	-3,3149
31,	-34,461	17,795	-1,2205
31,	-32,516	19,427	-1,286
32,034	-30,022	17,899	-1,3008
32,295	-31,28	15,239	-1,1412
32,406	-32,498	17,05	-1,5965
31,131	-30,1	16,45	-2,613
31,	-33,444	13,05	-2,1813
30,835	-31,947	14,55	-3,005
30,839	-32,53	13,22	-2,7218
31,	-35,112	16,462	-0,91063
31,	-35,38	13,798	-0,89224
32,295	-31,931	13,906	-0,83134
32,406	-33,15	15,718	-1,2866
32,329	-34,005	13,011	-1,3091
31,	-34,408	10,244	-2,1403
30,844	-33,066	11,85	-2,9797
30,887	-33,563	10,733	-4,0178
31,	-35,919	12,416	-1,1502
32,295	-32,471	12,524	-1,0893
31,871	-33,336	10,04	-1,0758
32,329	-34,545	11,628	-1,567
31,	-35,136	7,3672	-1,9092
30,887	-33,985	9,3136	-3,7188
30,847	-34,197	8,0571	-2,8927
31,	-38,206	8,8034	-0,9138
31,	-36,343	10,994	-0,85121
31,871	-33,759	8,6183	-0,77689
32,692	-36,608	7,4294	-1,1646
32,329	-34,968	10,207	-1,2681
31,	-35,624	4,4406	-1,9851
30,844	-34,495	6,6188	-2,9606
30,841	-34,73	5,2034	-2,909
31,	-38,511	7,3514	-0,98166
31,	-37,971	4,1913	-1,0049
32,	-34,756	4,9405	-0,70119
31,871	-34,063	7,1663	-0,84475
32,692	-36,912	5,9774	-1,2324
31,	-35,869	1,4836	-2,0133
30,837	-34,909	3,7458	-2,9171
30,839	-35,039	2,3041	-2,7694
31,	-38,155	2,7192	-1,013
32,	-34,939	3,4683	-0,70925
32,692	-37,096	4,5052	-1,2405
33,045	-36,711	1,4199	-1,1448
31,398	-35,226	1,7671	-1,152
31,	-35,869	-1,4836	-1,9489
30,835	-35,095	0,83713	-2,7895
30,838	-35,106	-0,61519	-2,8763
31,	-38,216	1,2369	-1,0331
31,	-37,529	-1,3583	-1,1104
31,892	-35,054	-1,0088	-0,92508
33,045	-36,773	-6,2412e-002	-1,1648
31,398	-35,288	0,28483	-1,172
31,	-35,624	-4,4406	-1,9214
30,834	-35,041	-2,0814	-2,7918
30,846	-34,945	-3,6096	-2,6474
31,	-37,468	-2,8406	-1,026
32,893	-36,932	-4,0989	-1,0855
31,892	-34,993	-2,4911	-0,84065
33,045	-36,711	-1,5447	-1,0804
31,	-35,136	-7,3672	-2,0427
30,846	-34,762	-5,0794	-2,7043
30,846	-34,528	-6,483	-2,9164
31,	-38,607	-7,0187	-0,97941
31,	-37,284	-4,3128	-1,0829
32,893	-36,749	-5,5711	-1,1425
32,113	-34,535	-6,4832	-0,9347
31,892	-34,809	-3,9632	-0,89759
31,	-34,408	-10,244	-2,2826
30,846	-34,224	-7,9327	-2,9808
30,846	-33,874	-9,3122	-4,0148
31,	-38,302	-8,4707	-1,0438
31,	-36,023	-10,77	-1,1457
32,893	-36,444	-7,0231	-1,2069
32,113	-34,23	-7,9352	-0,99912
32,967	-35,723	-10,661	-1,2537
31,38	-33,349	-8,985	-1,3407
31,	-33,444	-13,05	-2,4106
30,846	-33,452	-10,732	-4,1903
30,846	-32,99	-12,078	-3,2435
31,	-35,599	-12,192	-1,3211
31,973	-33,051	-12,1	-1,1838
32,113	-33,807	-9,3571	-1,1746
32,967	-35,3	-12,083	-1,4292
31,38	-32,926	-10,407	-1,5162
31,	-32,252	-15,767	-2,4725
30,846	-32,451	-13,458	-3,196
30,846	-31,88	-14,761	-3,4646
31,	-34,641	-16,721	-1,2477
31,	-35,06	-13,574	-1,2737
31,973	-32,512	-13,482	-1,1364
31,632	-31,185	-15,098	-1,5165
32,866	-32,743	-15,116	-1,3431
31,	-30,84	-18,377	-2,3715
30,846	-31,229	-16,091	-3,5739
30,834	-30,48	-17,41	-3,5272
31,	-33,989	-18,054	-1,357
32,065	-29,922	-17,85	-1,2693
31,632	-30,533	-16,431	-1,6258
33,435	-30,91	-18,973	-1,388
32,866	-32,092	-16,449	-1,4524
31,	-29,217	-20,861	-2,3314
30,837	-29,733	-18,673	-3,3169
30,836	-28,938	-19,878	-3,1805
31,	-31,136	-22,811	-1,0471
31,	-33,23	-19,328	-1,1467
32,065	-29,163	-19,124	-1,059
33,435	-30,151	-20,248	-1,1777
31,	-27,395	-23,202	-2,4618
30,84	-28,089	-21,075	-3,3506
30,837	-27,184	-22,217	-3,8975
31,	-30,274	-24,019	-1,2172
32,065	-28,301	-20,332	-1,2292
32,301	-27,179	-22,102	-1,351
33,435	-29,288	-21,455	-1,3478
31,	-25,385	-25,385	-2,4423
30,84	-26,238	-23,34	-3,8578
30,83	-25,177	-24,447	-3,77
31,	-29,315	-25,151	-1,1776
31,	-26,265	-26,513	-1,2318
32,301	-26,221	-23,234	-1,3113
31,445	-25,618	-24,352	-1,9094
32,202	-26,002	-25,703	-1,6307
31,	-23,202	-27,395	-2,0655
30,835	-24,139	-25,488	-3,7902
30,839	-23,07	-26,472	-3,8978
31,	-25,216	-27,562	-1,2519
32,091	-23,206	-26,377	-1,3846
31,445	-24,569	-25,401	-1,9295
32,202	-24,953	-26,752	-1,6509
31,	-20,861	-29,217	-1,7912
30,844	-21,949	-27,423	-3,5008
30,887	-21,053	-28,258	-3,3538
31,	-22,329	-31,123	-0,75129
31,	-24,084	-28,521	-0,85489
32,091	-22,074	-27,336	-0,98759
32,998	-22,107	-30,003	-0,91368
32,202	-23,821	-27,71	-1,2539
31,	-18,377	-30,84	-2,3957
31,	-18,337	-31,392	-2,1455
31,	-18,886	-32,448	-0,70082
32,25	-18,337	-31,392	-1,5552
30,888	-19,847	-29,118	-3,4766
30,846	-18,795	-29,679	-4,1866
31,	-21,121	-31,985	-0,87403
32,091	-20,866	-28,198	-1,1103
31,945	-18,803	-29,726	-1,2664
32,998	-20,9	-30,866	-1,0364
31,	-15,767	-32,252	-2,0881
31,	-17,063	-32,152	-2,6273
32,25	-17,063	-32,152	-2,0369
30,841	-17,531	-30,43	-4,6684
30,835	-16,275	-31,104	-4,1238
31,945	-17,529	-30,485	-1,7482
31,984	-15,847	-30,844	-1,9584
31,	-13,05	-33,444	-0,70276
31,	-15,73	-32,803	-1,8379
31,	-13,62	-33,739	-0,29474
31,	-14,69	-33,304	-0,91485
32,25	-15,73	-32,803	-1,2475
30,83	-14,954	-31,748	-3,3344
30,839	-13,559	-32,391	-2,0274
31,874	-12,804	-32,496	-0,89386
31,984	-14,514	-31,495	-1,169
31,	-10,244	-34,408	-5,4773e-003
31,	-12,238	-34,278	0,30115
31,	-11,144	-34,645	0,16035
30,836	-12,19	-32,921	-1,4315
30,838	-10,821	-33,403	-0,56461
32,861	-11,019	-34,682	0,4984
31,874	-11,422	-33,035	-0,29797
31,	-7,3672	-35,136	9,5829e-002
31,	-8,6067	-35,366	0,24725
31,	-9,7219	-35,068	0,26175
30,835	-9,4131	-33,818	-0,46321
30,837	-8,0032	-34,185	-7,7769e-002
32,861	-9,5969	-35,106	0,59979
31,874	-9,9998	-33,459	-0,19658
31,913	-7,5238	-34,333	2,0728e-002
31,168	-8,1068	-33,017	-0,6356
31,	-4,4406	-35,624	0,11646
31,	-7,1547	-35,671	0,24717
31,	-4,8793	-36,055	0,19862
31,	-6,023	-35,898	0,22638
30,833	-6,5663	-34,481	-7,7858e-002
30,846	-5,0794	-34,762	0,14736
33,304	-6,0169	-35,899	0,65109
31,913	-6,0718	-34,638	2,064e-002
31,925	-4,6675	-35,314	0,21383
31,	-3,4072	-36,238	0,21934
31,	-2,2559	-36,322	0,16958
30,846	-3,6096	-34,945	0,16808
30,846	-2,1914	-35,063	0,14574
31,667	-2,3931	-35,193	0,13296
31,925	-3,1953	-35,498	0,23456
31,	40,499	31,153	-0,30495
31,847	42,111	30,878	-0,7876
31,071	42,511	29,687	-0,4832
31,	41,983	29,082	-0,26925
32,236	41,993	28,926	-0,69271
31,	40,499	-31,153	-0,29755
31,847	42,111	-30,878	-0,76307
31,071	42,511	-29,687	-0,43727
31,	41,983	-29,082	-0,26761
32,389	41,382	-29,097	-0,76415
31,068	42,501	24,925	-0,36493
31,	41,983	26,755	-0,21524
31,	41,983	24,429	-0,19944
31,068	42,501	26,138	-0,40291
31,	40,277	25,731	-0,17172
32,102	41,838	23,847	-0,64382
32,236	41,993	26,6	-0,6387
31,068	42,501	20,173	-0,30186
31,	41,983	22,102	-0,15051
31,	41,983	19,776	-0,19358
31,068	42,501	21,386	-0,34955
31,	40,514	21,469	-0,15923
32,102	41,838	21,521	-0,59489
31,068	42,501	15,421	-0,3826
31,	41,983	17,449	-0,23158
31,	41,983	15,123	-0,14977
31,068	42,501	16,633	-0,37611
31,	39,127	17,209	2,5225e-002
31,	39,976	14,547	-0,12606
32,601	42,232	17,646	-0,767
32,318	42,681	15,648	-0,69638
31,795	41,481	15,543	-0,62727
32,301	40,509	17,869	-0,83143
31,068	42,501	10,668	-0,53674
31,	41,983	12,796	-0,17898
31,	41,983	10,47	-0,21419
31,068	42,501	11,881	-0,43136
31,	39,976	12,22	-0,15527
33,098	42,325	11,387	-1,1136
31,795	41,481	13,216	-0,65649
31,987	42,314	10,384	-0,77551
31,068	42,501	5,9157	-0,47403
31,	41,983	8,143	-0,16243
31,	41,983	5,8164	-6,9557e-002
31,068	42,501	7,1286	-0,35473
31,	40,271	7,1637	-6,4984e-002
32,491	41,574	6,6337	-1,2805
31,987	42,314	8,0574	-0,72374
31,068	42,501	1,1633	-0,19665
31,	41,983	3,4898	0,13989
31,	41,983	1,1633	0,46623
31,068	42,501	2,3762	-0,26331
32,737	42,478	2,0515	-0,9282
31,941	40,373	2,5667	-1,5285
31,879	42,31	1,0163	-0,53882
31,068	42,501	-1,1633	-0,14677
31,	41,983	-1,1633	0,51612
31,	41,983	-3,4898	0,23663
31,068	42,501	-2,3762	-0,17393
32,597	40,122	-2,1893	-2,3328
33,218	42,892	-2,9428	-0,93739
31,879	42,31	-1,3103	-0,48894
31,068	42,501	-5,9157	-0,36812
31,	41,983	-5,8164	-1,9598e-002
31,	41,983	-8,143	-0,1744
31,068	42,501	-7,1286	-0,44647
31,	40,271	-7,1637	-3,6343e-002
32,383	41,931	-7,7127	-1,0092
31,068	42,501	-10,668	-0,43632
31,	41,983	-10,47	-0,17298
31,	41,983	-12,796	-0,14863
31,068	42,501	-11,881	-0,38459
31,	39,976	-12,22	0,30861
32,383	41,931	-10,039	-1,0078
32,278	41,093	-12,29	-1,0456
31,068	42,501	-15,421	-0,32429
31,	41,983	-15,123	-0,14082
31,	41,983	-17,449	-0,13816
31,068	42,501	-16,633	-0,37193
31,	39,127	-17,209	-1,9123e-002
31,	39,976	-14,547	0,31642
32,15	41,831	-17,35	-0,63451
32,278	41,093	-14,616	-1,0378
31,068	42,501	-20,173	-0,37034
31,	41,983	-19,776	-0,16831
31,	41,983	-22,102	-0,17578
31,068	42,501	-21,386	-0,37644
31,	40,514	-21,469	-0,14806
32,15	41,831	-19,677	-0,66465
32,187	41,64	-21,882	-0,62879
31,068	42,501	-24,925	-0,36672
31,	41,983	-24,429	-0,19113
31,	41,983	-26,755	-0,23385
31,068	42,501	-26,138	-0,42813
31,	40,277	-25,731	-0,17182
32,162	42,677	-26,123	-0,60186
32,187	41,64	-24,208	-0,64414
32,389	41,382	-26,771	-0,73039
31,	36,421	-31,948	-0,1952
31,942	40,441	-31,358	-0,72322
31,	40,397	-29,758	-0,22777
31,	38,69	-28,734	-0,16574
33,334	37,55	-31,783	-1,1934
32,431	37,219	-29,441	-0,7532
32,389	39,795	-29,774	-0,72431
31,	6,5548	-36,333	1,6771e-002
31,	4,2155	-36,658	5,8051e-002
32,25	5,3602	-36,509	0,204
31,	31,642	-32,65	-0,10363
31,	34,594	-28,06	-6,3329e-002
31,	36,301	-29,085	-0,10323
31,	32,408	-28,183	-0,12755
33,334	35,16	-32,133	-1,1309
33,445	32,266	-29,116	-0,96816
32,431	34,83	-29,792	-0,69069
31,	26,863	-33,351	-5,0135e-002
31,	30,019	-28,534	-9,8499e-002
36,	29,092	-33,024	-0,87374
33,334	32,771	-32,484	-1,1018
32,978	26,496	-31,029	-0,34252
33,445	29,877	-29,466	-0,9391
31,	22,085	-34,053	-3,4043e-002
36,	26,703	-33,375	-0,84929
33,922	23,001	-33,919	-8,5639e-002
32,978	24,106	-31,38	-0,31807
32,461	22,528	-32,898	-4,47e-002
31,	17,306	-34,755	4,4329e-003
33,344	17,048	-34,793	0,24796
33,922	20,611	-34,269	-9,399e-002
32,204	17,876	-33,661	4,8716e-002
32,461	20,138	-33,249	-5,3051e-002
31,	13,723	-35,281	4,1838e-002
33,344	14,659	-35,143	0,29478
32,204	15,486	-34,011	9,5544e-002
33,5	7,7495	-36,158	0,33256
31,	11,333	-35,632	1,449e-002
31,	8,9441	-35,982	1,2584e-003
32,25	7,7495	-36,158	0,18849
33,344	12,27	-35,494	0,26743
31,782	10,723	-34,561	2,1652e-002
31,913	9,2534	-35,14	8,5802e-002
31,	-16,006	-33,248	-1,4541
31,	-17,588	-33,786	-0,93242
32,25	-17,039	-32,731	-1,7868
31,	-13,896	-34,184	8,9064e-002
31,	-11,731	-34,986	0,56838
32,25	-14,958	-33,732	-0,24363
32,861	-11,607	-35,027	0,90642
31,874	-12,003	-33,359	0,11005
31,	-9,5203	-35,651	0,41309
31,	-7,2723	-36,176	0,3778
32,861	-9,3943	-35,684	0,75113
33,304	-7,2662	-36,178	0,80252
31,913	-7,3175	-34,898	0,17206
31,	-4,9959	-36,56	0,32926
31,	-2,6998	-36,801	0,25174
33,304	-4,9897	-36,561	0,75397
33,069	-1,9859	-36,847	0,55842
31,925	-3,6379	-35,959	0,31671
31,	-0,39324	-36,898	0,16851
31,	1,9149	-36,85	0,11178
33,069	0,32218	-36,899	0,47519
32,102	1,5553	-36,008	0,18969
31,	-42,306	-81,269	6,471e-005
31,	-45,555	-82,224	1,1401e-003
33,5	-43,404	-83,379	-2,3577e-004
31,	-40,109	-77,048	-4,8386e-003
31,	-44,441	-80,086	4,489e-004
33,5	-42,306	-81,269	-9,2701e-004
31,	-43,318	-74,253	-2,7076e-003
36,	-40,383	-77,576	-3,8825e-003
34,051	-43,496	-78,876	-3,269e-003
32,681	-45,127	-77,741	-6,4086e-004
34,478	-42,58	-74,968	-6,6563e-003
31,	-37,911	-72,827	-1,1982e-002
31,	-42,22	-72,143	-6,9197e-003
36,	-39,285	-75,465	-8,0945e-003
34,478	-41,481	-72,858	-1,0868e-002
31,	-35,714	-68,607	-1,3925e-002
31,	-41,121	-70,032	-9,8511e-003
36,	-36,264	-69,662	-1,4011e-002
36,	-38,186	-73,355	-1,1026e-002
34,478	-40,383	-70,748	-1,38e-002
31,	-33,517	-64,386	-1,6781e-002
31,	-37,932	-62,843	-1,1965e-002
31,	-40,023	-67,922	-8,8628e-003
36,	-35,165	-67,551	-1,3023e-002
36,	-33,517	-64,386	-1,9583e-002
34,478	-39,284	-68,637	-1,2811e-002
31,	-31,32	-60,165	-2,3959e-002
31,	-36,833	-60,733	-1,5809e-002
36,	-32,419	-62,276	-2,3427e-002
31,	-29,123	-55,945	-3,1784e-002
31,	-35,735	-58,623	-1,9143e-002
31,	-32,374	-54,869	-2,3337e-002
36,	-29,672	-57,	-2,8244e-002
36,	-31,32	-60,165	-2,6761e-002
33,5	-31,847	-57,517	-3,0808e-002
31,	-26,926	-51,724	-2,7833e-002
31,	-31,276	-52,759	-2,7828e-002
36,	-28,574	-54,889	-3,2735e-002
36,	-26,926	-51,724	-5,7165e-002
33,5	-30,748	-55,407	-3,5299e-002
31,	-24,729	-47,503	-3,8068e-002
31,	-30,177	-50,649	-1,9387e-002
31,	-29,716	-47,073	-1,4896e-002
31,	-26,847	-45,568	-3,3519e-002
36,	-25,827	-49,613	-4,8723e-002
34,345	-28,51	-45,425	-3,451e-002
31,	-22,531	-43,282	-0,12457
31,	-25,748	-43,458	-5,2195e-002
36,	-23,081	-44,338	-6,9656e-002
36,	-24,729	-47,503	-6,74e-002
34,345	-27,411	-43,314	-5,3186e-002
31,	-20,334	-39,062	-2,9731e-002
31,	-22,02	-37,544	-1,3272e-002
31,	-24,65	-41,347	-0,12002
36,	-21,982	-42,227	-0,13748
34,318	-20,476	-39,334	-0,18848
32,768	-22,696	-39,325	-6,6926e-002
31,	-18,686	-35,896	0,3226
31,	-20,921	-35,434	0,14939
34,318	-19,377	-37,224	-2,5815e-002
32,998	-20,7	-34,314	-1,3e-002
32,768	-21,597	-37,215	9,5738e-002
31,	-45,555	82,224	1,2059e-003
31,	-42,306	81,269	-8,1697e-004
33,5	-43,404	83,379	-1,071e-003
31,	-49,763	-79,748	1,174e-003
33,5	-45,555	-82,224	1,4842e-004
32,514	-49,618	-79,838	3,3067e-003
33,677	-47,869	-80,898	-3,7883e-004
31,	-46,552	-75,181	-1,6322e-003
34,051	-46,73	-79,803	-2,1936e-003
