X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Stress (MPa)
121,15	31,411	-12,75	-1,6379e-002
121,37	32,903	-8,1612	-4,8943e-003
118,48	30,062	-7,6739	-9,8848e-002
119,85	29,235	-11,391	-0,17031
122,12	30,	-8,6499	-6,3327e-002
120,25	30,994	-6,7324	-5,1386e-002
122,69	-4,9497	-33,537	-5,9236e-003
123,26	-1,0829	-30,772	-0,12504
120,64	-4,7611	-31,244	-0,45612
122,49	29,122	-17,352	-5,8072e-003
123,42	29,984	-15,818	4,3527e-002
124,9	26,965	-16,598	-5,3743e-002
123,34	31,844	-11,627	6,43e-002
123,56	33,172	-6,9873	7,5785e-002
122,04	29,6	-10,244	-8,963e-002
124,31	30,365	-7,5024	1,7352e-002
126,49	31,252	-9,2269	7,5108e-002
122,42	33,893	0,70622	-3,2843e-003
123,78	33,804	-2,5533	3,5743e-002
123,84	33,828	2,2017	-2,1853e-002
124,54	30,989	-3,0773	-2,269e-002
125,36	31,818	0,34425	-3,827e-003
122,66	31,983	-1,1598	-1,0749e-002
123,62	33,092	7,3595	-7,2213e-002
123,58	31,503	12,521	-6,9836e-002
126,7	30,255	8,4572	-5,9402e-002
123,71	29,568	9,8039	6,3999e-003
122,76	27,338	20,045	1,8655e-002
124,23	26,769	20,8	7,4078e-003
122,45	28,527	18,315	1,975e-003
123,82	29,311	17,032	-4,8099e-002
125,65	26,286	17,317	2,7146e-002
122,74	26,629	18,377	8,2494e-002
122,06	1,7931	33,853	-3,1631e-002
123,45	0,56474	33,895	-5,5505e-002
126,16	3,0237	31,335	4,8773e-002
121,81	2,487	31,338	0,13189
124,73	1,1357	32,407	4,0389e-002
123,64	-3,9883	33,665	2,4403e-002
123,72	-8,532	32,809	0,10603
125,27	-7,0686	31,	0,36917
122,79	-5,387	31,469	0,39409
122,5	-13,482	31,104	-3,8193e-002
123,87	-12,816	31,384	-7,6032e-003
123,81	-16,947	29,36	-7,7511e-002
125,36	-15,14	27,944	0,10097
123,49	-14,148	29,512	0,13052
122,31	-21,437	26,261	5,795e-002
123,65	-20,879	26,707	-6,1948e-003
123,49	-24,632	23,291	-6,7662e-003
125,2	-19,049	25,277	0,17229
122,59	-21,156	23,748	0,16771
122,32	-30,059	15,674	-8,5103e-002
123,61	-27,976	19,146	-5,8108e-002
124,09	-30,535	14,725	-1,5195e-002
121,77	-27,228	15,067	3,6552e-002
126,4	-27,052	16,022	3,9084e-002
125,4	-29,013	14,828	1,0789e-002
122,36	-33,233	6,6925	-3,0714e-002
124,11	-32,349	10,138	-9,7389e-003
124,08	-33,47	5,3828	2,9507e-002
125,62	-30,547	7,3559	2,3961e-002
123,53	-31,31	5,3332	-8,7511e-003
124,1	-33,896	0,51127	0,10117
123,78	-33,616	-4,3791	1,9265e-002
123,85	-31,734	-3,4574	6,7955e-002
127,31	-31,598	-0,34125	7,6063e-002
123,56	-31,709	0,4722	6,2909e-002
122,45	-31,675	-12,079	0,18379
123,77	-32,654	-9,1066	5,934e-002
123,81	-31,059	-13,586	8,8825e-002
123,85	-30,755	-8,1689	0,10803
125,24	-29,004	-11,964	6,869e-002
121,86	-27,47	-19,865	0,13716
123,64	-28,843	-17,813	5,2746e-002
125,07	-26,77	-16,168	3,2612e-002
123,01	-24,315	-20,291	2,0608e-002
126,24	-25,932	-18,961	2,6196e-002
122,15	-20,521	-26,984	1,1718e-002
123,41	-17,58	-28,985	0,13535
122,48	-16,57	-26,836	-0,2184
126,67	-19,083	-25,139	-6,5226e-003
122,96	-20,323	-24,208	-1,585e-002
124,69	-17,395	-26,715	-9,3665e-002
122,39	25,986	21,77	7,3142e-002
120,62	27,834	19,352	6,7709e-002
119,71	27,114	20,348	0,1211
122,01	23,829	20,421	0,17786
120,3	25,052	20,971	0,1733
120,91	25,892	19,383	0,14823
125,28	24,942	19,047	8,1633e-002
123,48	23,223	21,145	0,16661
122,38	25,285	20,107	0,13698
121,85	-12,841	-31,374	-0,10294
121,53	-14,744	-30,526	9,5364e-002
120,6	-13,764	-28,424	-0,25839
120,01	-10,476	-29,815	-0,53645
117,27	-13,116	-29,409	-0,39618
120,58	-17,65	-26,015	-0,26249
121,06	-21,403	-23,387	-5,9934e-002
116,78	-18,161	-24,749	-0,43197
120,01	-29,715	-16,316	0,15616
121,36	-28,898	-17,723	6,1191e-002
118,32	-26,732	-15,859	0,12967
122,79	-26,832	-16,083	4,1056e-002
116,79	-24,986	-19,691	-8,8453e-002
120,73	-24,377	-20,206	2,9053e-002
121,78	-30,824	-14,11	7,1744e-002
118,75	-28,699	-12,276	0,14023
121,83	-30,55	-8,7053	9,0949e-002
123,22	-28,799	-12,501	5,161e-002
122,	-33,605	4,4602	2,1389e-002
117,72	-30,282	4,0769	1,4482e-002
121,45	-31,494	4,4192	-1,6869e-002
122,02	-31,057	13,59	-6,679e-002
119,7	-27,806	13,959	-1,5044e-002
121,81	-19,403	27,798	-1,7421e-002
120,75	-19,734	24,909	0,15648
121,91	-11,241	31,982	2,7661e-002
121,53	-12,603	30,182	0,16578
119,51	-10,317	31,003	0,44878
121,71	-0,25141	33,899	-8,1138e-002
120,87	-1,6609	31,774	0,28854
120,07	1,672	31,381	0,10626
122,99	0,32071	32,45	1,4756e-002
119,4	28,322	18,63	0,10442
121,68	29,73	16,29	9,5554e-004
119,35	27,142	15,556	0,2025
120,6	27,09	17,66	0,13155
117,68	25,305	19,367	0,31803
119,08	25,575	20,274	0,21001
119,69	26,415	18,686	0,18494
121,71	33,751	3,1749	-3,5305e-002
119,01	31,266	2,3521	1,4855e-002
123,23	31,798	1,3202	-1,7279e-002
120,53	31,963	-0,18387	-2,42e-002
121,66	30,074	-15,645	-1,0986e-002
120,36	27,886	-14,276	-0,16492
123,15	27,064	-16,43	-0,10826
119,8	26,698	-17,193	-0,22567
121,28	28,698	-12,715	-0,11558
124,07	27,876	-14,87	-5,8921e-002
123,77	30,817	-5,3549	2,8855e-003
121,9	31,811	-3,4373	1,4827e-002
120,43	31,125	3,8421	-3,7142e-003
126,21	30,85	5,7835	-4,1062e-002
124,65	31,658	2,8101	-3,5848e-002
123,22	30,163	7,1302	2,4739e-002
124,87	27,469	15,282	2,6126e-002
120,71	27,864	14,238	0,15242
123,17	28,585	12,277	2,7117e-002
121,97	27,812	16,342	8,1474e-002
122,26	-2,8898	31,765	0,26467
124,38	-0,90818	32,441	-9,1183e-003
124,82	-9,1096	30,47	0,32139
122,35	-7,428	30,938	0,3463
122,9	-11,921	30,422	0,19637
120,89	-9,6349	31,243	0,47937
124,7	-17,041	26,847	9,692e-002
122,09	-19,149	25,318	9,234e-002
122,84	-16,049	28,415	0,12646
120,99	-25,647	17,377	1,1951e-002
125,62	-25,471	18,332	1,4483e-002
121,93	-22,892	21,912	9,1768e-002
121,47	-28,231	12,987	5,4864e-002
125,29	-29,762	9,8591	3,6817e-002
125,1	-30,016	12,748	2,9101e-002
125,26	-30,906	5,1226	7,6064e-002
123,17	-31,669	3,1	4,3352e-002
123,14	-31,441	-5,7086	-3,3505e-002
120,1	-28,022	-13,756	4,5259e-002
124,57	-28,122	-13,98	-4,3359e-002
123,62	-9,6962	-32,484	-0,16502
126,13	-9,0113	-30,588	-0,2589
121,77	-7,3158	-30,867	-0,59854
123,09	-13,786	-30,97	1,6594e-002
122,17	-12,787	-28,824	-0,33716
125,93	-11,196	-29,936	-0,27558
121,57	-9,5	-30,215	-0,61522
124,38	-13,612	-28,703	-0,21242
121,84	-14,689	-27,977	-0,13885
124,05	-15,514	-27,856	-1,4116e-002
87,122	55,508	-27,602	0,39615
87,321	58,23	-26,545	4,6372e-002
90,299	55,884	-26,416	0,35509
90,108	58,013	-26,639	0,18552
87,229	57,528	-27,35	-1,223e-002
87,733	59,503	-26,388	-3,1295e-002
88,23	56,092	-27,056	0,31232
89,426	56,164	25,338	-0,3449
87,161	55,847	27,303	-0,21043
87,179	57,838	26,887	0,12185
88,444	54,125	27,063	-0,4656
91,023	55,802	27,411	-0,2574
89,012	58,63	26,842	-0,18564
47,783	56,689	-27,131	0,34223
44,615	54,748	-27,248	0,42784
47,673	58,165	-26,932	5,5634e-002
47,801	55,633	-27,951	0,35835
45,085	57,925	-26,628	0,32034
47,765	56,594	27,368	-2,553e-002
44,243	56,567	27,312	-0,38016
45,963	55,54	27,769	-0,44606
46,58	57,923	26,96	-0,36114
119,54	16,969	-26,967	-0,20313
120,97	18,111	-25,676	-4,5274e-002
119,51	16,804	-25,043	-0,21306
120,25	17,913	-24,051	0,24954
119,81	17,529	-25,072	0,20705
119,11	17,235	-25,775	4,5696e-002
120,11	18,543	-25,188	0,22909
120,46	15,213	-27,53	-0,3729
122,29	15,853	-27,251	-0,2499
120,62	15,162	-25,605	-0,38282
121,97	15,468	-25,483	6,4271e-002
121,34	15,15	-24,611	3,2556e-002
121,19	13,745	-25,943	-5,6045e-002
122,6	14,451	-27,594	6,8754e-002
120,51	14,533	-27,799	-0,13611
119,7	15,866	-25,633	-0,98813
120,2	14,131	-25,971	-0,66135
119,52	14,919	-27,827	-0,74141
118,89	16,354	-26,365	-0,72938
122,31	17,345	-25,988	-0,69735
122,45	16,243	-25,232	-0,41804
123,04	15,201	-27,343	-0,41355
123,97	16,613	-26,382	-0,50005
119,51	16,8	-4,917	-0,21258
119,94	15,552	-3,4864	-8,0679e-002
119,8	15,716	-5,4608	-0,22033
118,72	16,969	-2,4911	-1,2887e-002
117,31	16,229	-2,7192	-0,1439
119,74	15,314	-2,3325	5,9516e-002
119,01	17,408	-3,6048	-0,15859
118,73	15,601	-1,792	-0,11985
118,42	15,933	-4,8111	-0,19914
119,	14,216	-2,1686	-0,10992
122,17	17,555	-3,5405	-3,3245e-002
120,33	17,953	-5,0234	-0,20832
122,15	17,573	-5,4691	-0,19317
121,22	18,096	-5,8748	-0,22087
119,78	18,39	-3,7112	-0,15432
120,72	19,294	-2,6616	9,2863e-003
122,46	18,052	-3,4954	-0,1566
120,66	19,774	-4,6167	-0,18795
121,41	18,405	-2,3076	-0,17203
122,17	15,674	-3,8078	1,8321e-002
122,49	16,43	-5,2127	-5,1057e-002
123,17	15,497	-3,2587	-9,7929e-003
123,15	17,202	-3,239	-1,4491e-002
121,21	18,097	-23,35	-0,36768
122,48	16,872	-24,219	-0,38318
121,98	17,75	-21,436	-0,76327
122,5	16,573	-21,586	-0,3668
123,27	18,633	-23,196	-0,51293
123,66	17,151	-25,37	-0,46519
121,03	18,564	-24,488	-0,38812
121,03	15,112	-3,8602	-2,4852e-002
122,19	15,692	-5,7365	-0,1416
120,81	15,124	-5,8346	-0,1645
121,55	15,217	-7,5127	-4,38e-002
121,5	14,047	-3,5968	-8,6927e-002
122,69	14,896	-3,7825	-0,10034
122,19	13,719	-5,6503	-9,5559e-002
119,51	16,458	-23,738	-0,57795
119,55	16,243	-22,017	-0,77752
120,34	15,263	-22,714	-0,58268
119,88	15,611	-21,301	-0,89506
120,28	13,987	-24,046	-0,67128
118,53	17,196	-23,21	-0,6636
118,98	16,21	-24,441	-0,7393
119,49	14,909	-22,622	-0,8017
119,97	17,707	-22,746	-0,11535
119,83	17,547	-21,025	-0,31492
121,31	18,079	-19,81	-0,46846
120,76	18,093	-20,198	-0,21716
120,15	17,846	-19,738	4,9043e-002
120,46	19,579	-20,979	-0,18263
118,87	18,34	-22,218	-0,201
122,56	18,732	-21,571	-0,21812
120,32	18,663	-22,863	-9,3309e-002
121,73	15,302	-22,591	-0,13558
122,06	15,552	-20,83	-8,7487e-002
121,51	14,016	-23,924	-0,22418
123,45	17,616	-22,44	-0,23362
122,92	14,721	-25,574	-9,9382e-002
122,86	14,092	-22,525	-0,19259
123,84	16,134	-24,614	-0,18588
119,53	16,319	-6,7938	-0,24903
120,43	17,998	-7,1014	-0,25383
119,71	17,378	-9,1114	-0,25691
119,09	18,047	-4,9378	-0,18728
118,51	16,572	-6,1441	-0,22784
118,49	18,624	-7,6384	-0,29013
119,97	19,43	-5,8433	-0,22091
120,33	15,271	-5,3632	-0,11713
120,22	14,837	-2,2349	0,16272
121,	14,038	-3,1253	-3,9554e-002
118,9	15,456	-4,7135	-9,5945e-002
119,48	13,739	-2,0709	-6,7157e-003
122,22	17,487	-7,5471	-0,23868
122,2	15,716	-8,9176	-0,11318
122,5	16,679	-9,7289	-0,39382
123,18	15,52	-5,1873	-0,16972
123,5	17,805	-8,5196	-0,22687
123,15	17,224	-5,1676	-0,17442
122,67	14,342	-7,0552	-0,16494
125,63	15,638	-6,6286	-0,19854
123,89	15,223	-8,6117	-0,23133
124,41	15,834	-5,1215	-0,18663
119,56	17,028	-22,046	-0,35741
118,45	17,949	-23,239	-0,24349
118,9	16,963	-24,47	-0,31919
119,9	18,271	-23,884	-0,1358
119,54	16,27	-9,6552	-0,26467
120,84	15,12	-9,0157	-0,13608
120,12	15,398	-10,411	-0,37933
120,8	14,134	-5,0998	-0,17921
121,5	13,806	-7,1533	-0,18784
118,19	15,677	-10,235	-0,3601
118,71	15,553	-6,6879	-0,2356
119,28	13,84	-8,251	-0,27817
120,38	17,978	-9,9628	-0,26947
121,2	18,099	-10,309	-0,24143
122,07	17,66	-10,135	-0,42153
121,64	17,969	-9,8389	-0,39265
121,18	19,495	-9,9245	-0,27946
122,92	18,616	-8,9252	-0,25458
122,57	18,036	-5,5733	-0,20212
119,29	18,952	-8,4897	-0,30268
120,76	19,758	-6,6947	-0,23346
119,59	16,102	-19,609	-0,67452
119,64	17,235	-19,038	-0,19302
119,5	16,661	-18,213	-0,66204
119,98	18,978	-20,279	-0,4247
118,39	17,74	-21,518	-0,44307
117,68	16,149	-20,638	-0,56081
118,79	17,895	-18,748	-0,46527
119,35	15,453	-20,93	-0,58116
121,6	17,986	-18,284	-0,61276
122,49	16,465	-18,046	-0,46758
121,6	17,985	-15,28	-0,54027
121,26	18,09	-16,918	-0,44801
122,32	17,321	-15,106	-0,72036
121,99	17,738	-14,81	-0,69148
123,36	18,563	-19,656	-0,61372
124,25	17,181	-17,058	-0,60447
122,22	18,792	-16,831	-0,61607
120,48	15,205	-20,306	-0,47968
121,46	15,183	-19,958	-0,1192
120,91	13,68	-23,052	-0,2559
122,26	13,756	-21,654	-0,22431
120,12	14,602	-21,628	-0,38632
119,53	16,298	-12,728	-0,38722
120,27	17,92	-12,319	-0,24451
119,97	17,706	-13,957	-0,15225
119,54	16,934	-14,038	-0,51982
120,36	19,124	-11,935	-0,28254
117,97	16,653	-12,553	-0,36798
118,48	16,529	-9,0055	-0,24348
118,87	18,154	-14,572	-0,32305
118,47	18,581	-10,5	-0,30577
121,71	15,289	-14,445	-4,3242e-002
120,81	15,123	-12,089	-0,25863
122,32	15,907	-11,505	-0,29602
121,18	13,186	-12,457	-0,18612
122,22	13,73	-8,8314	-6,7134e-002
120,	13,764	-9,929	-0,15747
123,44	14,611	-10,388	-0,13353
120,88	15,116	-18,545	-0,43158
120,04	15,459	-16,188	-0,64697
119,65	15,96	-17,498	-0,77957
120,39	13,325	-16,557	-0,57446
117,91	15,494	-19,922	-0,67835
119,59	14,799	-20,214	-0,6987
120,71	18,083	-17,306	-0,19671
120,41	17,991	-18,211	-9,5254e-002
120,75	19,627	-19,453	-0,32693
122,86	18,78	-20,044	-0,36242
121,72	19,009	-17,219	-0,36477
120,95	15,112	-15,84	-0,2865
122,38	16,035	-15,256	-0,32389
121,31	13,253	-16,208	-0,21399
123,24	17,405	-19,806	-0,21724
122,65	13,881	-19,892	-0,17621
124,14	16,024	-17,208	-0,208
123,56	14,677	-14,139	-0,16139
120,51	14,727	-19,866	-0,33822
119,68	15,897	-14,793	-0,63448
120,44	13,28	-13,852	-0,42938
118,17	15,693	-13,308	-0,48265
119,25	13,857	-11,324	-0,40072
120,71	18,083	-14,303	-0,12422
121,52	18,019	-12,195	-0,3677
121,05	19,512	-12,281	-0,2545
121,73	19,009	-14,215	-0,29228
120,1	17,812	-16,846	6,9495e-002
119,71	17,373	-16,022	-0,39952
120,69	19,442	-13,919	-0,16224
121,37	18,939	-15,854	-0,20002
119,21	18,473	-16,556	-0,20276
119,58	17,092	-16,927	-0,29807
120,16	19,372	-18,992	-6,073e-002
121,13	18,755	-16,758	-9,8568e-002
118,97	18,289	-17,461	-0,1013
122,28	17,399	-12,021	-0,54779
123,49	18,03	-11,107	-0,40972
124,46	16,794	-14,268	-0,46078
122,43	18,406	-14,041	-0,47237
123,88	15,448	-11,199	-0,41417
121,47	19,355	-11,811	-0,40572
123,21	18,476	-10,811	-0,38084
122,15	18,852	-13,746	-0,4435
120,14	13,826	-15,161	-0,56198
117,88	16,24	-14,618	-0,61525
117,67	15,996	-18,527	-0,66586
118,78	17,741	-16,637	-0,57032
119,56	17,022	26,944	0,12265
120,94	18,111	26,142	0,10398
119,53	16,908	24,979	0,14533
120,55	18,043	24,35	-0,22133
119,9	17,627	25,102	-0,28542
118,73	17,754	25,352	-9,3056e-002
120,12	18,723	25,639	-0,27054
120,4	15,237	27,433	0,23327
122,27	15,808	27,039	9,0065e-002
120,51	15,194	25,468	0,25595
121,92	15,427	25,141	-0,11007
121,35	15,152	25,489	-9,1142e-002
120,18	14,203	27,663	6,5344e-002
122,81	13,743	26,922	-8,1161e-002
120,66	14,131	26,488	3,7769e-002
123,27	15,715	27,184	-2,008e-002
119,67	15,915	25,578	0,79723
117,41	15,166	26,547	0,6106
118,48	16,844	25,951	0,55884
119,24	14,614	27,773	0,60662
119,72	14,543	26,597	0,57905
122,27	17,416	26,346	0,61267
122,45	16,244	24,856	0,288
122,43	17,07	24,961	0,6452
123,3	14,522	26,638	0,31691
123,1	16,891	26,016	0,4568
123,77	16,495	26,899	0,37799
120,09	17,806	4,871	0,19945
121,39	18,061	3,4808	0,14841
121,17	18,102	5,4071	0,13521
121,02	19,145	2,9718	1,1119e-002
120,45	18,76	4,3856	0,12328
120,06	18,442	3,0203	1,041e-002
121,22	18,492	2,3595	8,4727e-002
120,77	15,13	3,5405	-9,4539e-002
119,5	16,521	4,983	0,14638
120,69	15,145	6,3207	1,4564e-002
119,75	15,78	5,336	0,1039
119,61	14,943	2,5517	-0,12733
118,5	16,167	3,5908	-6,1994e-002
120,43	13,544	4,4589	2,0952e-002
120,98	14,404	3,1255	2,043e-002
122,4	16,066	3,816	-9,6739e-002
121,85	15,378	6,0643	-6,8244e-002
122,81	14,896	3,266	-1,0709e-002
123,28	15,02	4,7378	-2,5787e-002
121,51	13,373	4,2025	-6,1857e-002
122,06	14,233	2,8691	-6,2378e-002
121,4	18,057	24,147	0,4119
122,07	17,665	24,554	0,76974
122,4	18,903	24,928	0,54104
122,74	17,463	25,608	0,58134
120,93	18,753	25,436	0,36269
122,31	17,338	3,8684	9,3144e-002
122,37	15,99	6,5963	1,2365e-002
122,19	17,523	5,7947	7,9939e-002
122,48	16,869	5,9554	0,1062
123,09	15,613	3,798	6,9899e-002
123,56	15,736	5,2698	5,4821e-002
123,41	17,881	5,3624	3,5393e-002
123,71	17,324	3,1725	-6,685e-002
119,5	16,586	23,736	0,38915
120,36	15,257	23,633	0,47281
119,5	16,67	22,104	0,32591
120,22	15,331	21,7	0,47343
117,47	15,062	24,582	0,63328
118,53	16,74	23,986	0,58152
120,7	13,744	22,858	0,5709
118,08	16,395	21,983	0,66446
119,78	14,439	24,632	0,60172
119,7	15,868	21,786	0,72793
121,75	17,908	22,762	0,44443
120,26	17,914	23,107	2,2491e-002
120,33	17,954	21,476	-4,0759e-002
121,78	17,894	20,088	0,32368
120,95	18,111	20,299	-4,475e-003
119,99	19,16	22,118	0,17063
122,06	19,594	21,079	0,17895
122,02	19,009	23,136	0,21572
120,55	18,859	23,644	3,7372e-002
122,5	16,559	23,064	0,44507
121,78	15,333	23,306	0,10679
122,5	16,531	20,389	0,32433
121,65	15,259	21,373	0,10741
122,1	15,597	19,634	6,458e-002
124,38	13,544	21,112	0,18179
123,18	14,03	24,74	0,11677
122,98	16,399	24,118	0,25666
124,92	16,399	23,155	0,15238
121,96	13,724	22,531	0,20488
122,31	17,336	20,495	0,68153
122,7	19,219	21,486	0,5368
122,67	18,634	23,543	0,57357
123,	17,193	24,224	0,61387
124,95	17,193	23,26	0,50959
120,51	18,03	6,7053	0,24025
119,5	16,536	6,5222	0,26201
119,74	17,426	8,4714	0,18333
120,93	18,917	8,0483	0,23691
118,46	16,934	4,7769	9,6115e-002
118,02	17,338	6,6354	0,21606
119,93	18,37	5,6838	0,22832
119,55	18,052	4,3185	0,11545
121,82	17,867	5,3151	0,18921
121,67	18,972	2,8797	6,5127e-002
123,17	18,318	4,8828	0,14467
123,46	17,761	2,6929	4,2425e-002
121,1	18,586	4,2936	0,17728
121,88	18,318	2,2674	0,13873
120,67	15,148	7,8599	0,1302
122,37	15,999	8,2037	0,1347
120,78	15,128	9,6675	0,23494
122,4	16,085	9,5651	0,23259
121,23	15,129	11,413	0,18189
121,86	15,386	12,577	4,1077e-002
122,24	15,761	11,148	0,21158
121,72	13,377	10,67	0,13699
123,38	15,368	9,7379	0,13244
123,21	14,973	7,5181	8,3316e-002
121,44	13,326	6,9828	4,7247e-002
123,93	13,888	10,117	0,11097
119,75	17,438	22,228	-0,10485
119,34	18,788	22,87	0,10654
118,52	17,517	24,109	0,15077
118,06	17,172	22,106	0,23371
119,9	18,486	24,396	-2,6717e-002
121,03	15,112	21,72	0,12633
122,65	13,705	25,088	0,1357
121,43	13,399	22,879	0,2238
120,5	14,094	24,653	0,25463
122,19	17,53	7,4021	0,20227
120,65	18,071	9,0074	0,11909
122,13	17,603	8,7635	0,30017
121,69	17,942	9,5816	0,35276
121,91	19,254	8,5843	0,17267
122,99	18,439	6,8091	0,13146
120,91	18,707	6,2199	0,16408
119,5	16,682	8,8243	0,14086
119,81	15,703	8,6828	0,32428
118,49	16,18	5,1299	5,3641e-002
120,7	13,607	9,6857	0,22633
120,42	13,556	5,998	0,13659
118,06	16,585	6,9884	0,17358
117,79	13,66	7,5387	0,2003
122,46	16,97	8,9242	0,32643
123,73	16,141	9,097	0,22628
123,56	15,745	6,8772	0,17715
123,41	17,89	6,9698	0,15773
119,51	16,783	18,865	0,36777
119,84	17,563	18,308	2,6032e-002
120,28	17,928	19,419	-0,13181
119,39	18,857	21,239	4,3289e-002
118,11	17,242	20,474	0,17046
119,5	16,734	20,278	0,23393
122,08	17,648	14,871	0,54515
121,73	17,922	18,032	0,23263
121,84	17,852	16,356	0,34961
122,47	16,309	17,065	0,30104
122,48	16,836	15,636	0,47155
122,71	19,194	18,812	0,41606
124,42	14,313	18,542	0,41825
124,96	17,168	20,586	0,38884
124,23	17,205	16,751	0,42017
122,85	18,738	15,5	0,39317
120,13	15,393	18,46	0,51529
120,75	15,133	16,884	0,22493
121,44	15,177	18,048	8,4119e-002
123,69	13,216	19,526	0,20132
121,27	13,396	20,946	0,22442
120,68	13,545	18,714	0,21711
118,29	14,681	17,366	0,2712
120,17	15,365	19,874	0,38145
119,5	16,573	10,632	0,2456
120,72	18,086	11,348	0,29584
119,86	17,582	13,397	0,14117
120,42	17,996	12,833	0,1003
119,6	17,147	12,302	0,30303
118,66	18,079	12,321	0,18934
121,01	19,039	10,35	0,11575
118,1	17,461	8,9376	9,4901e-002
119,73	15,806	13,812	0,66633
120,22	15,332	12,236	0,37597
119,58	16,122	12,161	0,48645
118,68	17,116	12,179	0,37277
120,76	13,52	11,493	0,33107
118,12	16,498	8,796	0,27832
117,8	14,932	12,718	0,42224
117,86	13,574	9,3464	0,30504
122,17	17,546	11,104	0,47691
122,5	16,701	11,868	0,40331
122,31	18,796	10,106	0,29683
123,71	16,232	10,458	0,32418
123,39	17,981	8,3312	0,25562
122,9	18,612	11,733	0,32494
120,03	15,469	15,557	0,61328
119,52	16,855	16,577	0,5619
119,52	16,349	15,482	0,72376
118,56	17,314	15,501	0,61007
118,02	16,496	18,743	0,70632
117,67	15,13	16,039	0,65954
119,64	15,968	18,547	0,7698
121,47	18,036	13,407	0,33396
122,36	17,234	12,687	0,4559
121,98	19,219	10,925	0,34942
122,57	19,035	12,551	0,37753
121,32	15,146	15,145	0,18211
121,14	13,289	13,239	0,27802
120,56	13,566	15,811	0,3151
118,17	14,702	14,463	0,36919
120,35	17,961	17,132	6,2316e-002
120,47	18,014	15,457	0,17929
119,62	17,191	14,926	0,38202
118,69	18,116	14,945	0,26834
119,71	19,141	16,157	0,27837
118,16	17,298	18,187	0,36459
121,03	18,111	16,568	2,1447e-002
120,22	19,386	17,268	0,12052
119,94	19,158	20,062	7,9573e-002
122,	19,592	19,023	8,7897e-002
118,66	17,543	19,298	0,20674
119,32	18,358	14,38	0,22747
120,35	19,384	15,593	0,2375
121,68	19,318	12,41	0,15388
122,13	19,589	17,348	0,20487
122,27	19,133	14,037	0,18199
122,29	15,842	14,88	0,2118
121,8	13,432	14,403	0,13721
124,23	13,379	17,787	0,1585
124,04	16,272	15,996	0,16043
121,22	13,709	16,975	0,17429
124,01	13,944	13,849	0,11118
123,73	15,87	12,041	0,30317
124,3	16,718	14,567	0,33093
122,92	18,25	13,316	0,30393
124,27	14,39	12,42	0,28169
118,49	17,656	13,85	0,4302
117,61	15,472	14,388	0,47967
44,939	62,198	0,39146	0,14404
44,776	61,742	-1,1427	0,79756
45,774	61,765	-0,16604	0,67473
45,861	61,6	-0,56117	0,49626
44,426	63,573	-1,3337	0,75794
45,564	62,747	-3,607e-002	0,276
45,816	62,17	-1,5412	0,44708
44,282	60,529	-1,4643	0,47135
45,321	60,09	-1,4884	0,34558
44,711	59,03	-0,51482	0,24665
45,486	59,066	-1,126	0,2457
42,292	59,521	-1,8484	5,55e-002
43,177	61,054	-2,2574	0,21112
43,651	58,675	-2,5846	0,20904
43,266	58,762	-0,23324	0,31989
44,56	60,545	-3,3687	9,429e-002
45,073	59,755	-1,708	0,20416
44,198	60,852	1,4974	0,12012
44,631	59,185	0,72245	0,54893
45,638	59,463	1,3871	0,66543
42,157	59,581	1,8353	0,45686
43,042	61,114	2,2444	0,50509
43,131	58,823	0,8964	0,62217
43,724	59,6	2,5411	0,29521
44,666	59,97	1,7974	0,33917
46,133	60,318	1,4406	0,11843
45,988	61,101	1,0972	-3,9559e-002
45,684	61,543	0,82411	0,10381
43,51	61,921	2,299	-4,1907e-002
44,343	63,364	1,6075	-0,53545
45,466	61,948	2,7114	0,11053
45,467	62,514	0,88853	-0,29493
45,134	60,777	1,852	-0,20783
117,98	19,107	1,3522	-0,19
118,67	19,645	0,32759	-9,2539e-002
116,92	19,907	1,2587	-4,4934e-002
117,6	20,204	0,51068	-0,13565
117,96	19,726	2,2041	-4,0309e-002
118,4	20,548	1,0545	-0,20025
118,98	19,103	1,6978	-0,16067
119,33	19,415	0,74098	-0,30838
117,13	17,246	-0,57999	-6,6419e-002
117,03	17,945	1,2491	-0,2116
115,97	18,745	1,3445	-6,6531e-002
115,27	18,292	-0,51429	8,7814e-002
115,47	18,249	0,65509	-0,37412
115,93	16,872	-0,63102	-0,19743
117,04	16,997	1,9885	-0,2016
117,36	16,244	0,29617	-0,17338
116,2	18,017	1,5392	-0,30918
115,28	16,917	1,008	-0,12425
118,	18,63	-1,4791	2,5657e-002
115,98	18,807	-1,3709	0,31234
116,45	17,056	-1,6262	2,7095e-002
116,74	19,058	-2,493	-2,3249e-002
118,16	18,234	-2,5118	1,2406e-002
117,88	16,428	-0,69902	5,1144e-002
45,629	60,74	-1,4031	0,75438
45,78	61,221	-1,0977	0,57885
43,467	61,675	-2,4094	0,61993
44,287	63,095	-1,7454	0,84053
44,851	61,167	-3,5208	0,5031
45,677	61,691	-1,9529	0,52967
45,364	60,377	-1,8601	0,61297
116,32	19,518	1,4894	1,2812e-002
117,3	17,631	2,4423	-0,12226
117,38	19,373	2,4901	1,7437e-002
116,47	18,651	1,993	-0,22984
118,4	18,75	1,9839	-0,10292
