X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Stress (MPa)
45,758	-55,642	-54,115	-6,9705e-003
47,617	-60,457	-49,487	-5,7403e-003
51,	-33,764	-24,299	6,2954e-002
51,	-28,772	-22,71	7,2036e-002
51,	-35,565	-17,393	9,3887e-002
51,	-28,572	-18,279	9,6221e-002
51,	-37,638	-22,403	5,8109e-002
51,	-32,28	-16,676	0,10203
46,393	-35,481	-20,292	8,1664e-002
46,934	-30,687	-24,006	0,11782
46,843	-27,387	-20,419	0,20956
47,592	-31,765	-17,668	0,31353
51,	-59,912	-25,135	1,2354e-004
51,	-68,388	-32,691	2,1311e-004
51,	-67,918	-28,205	3,8292e-004
51,	-62,016	-33,629	3,8998e-004
51,	-64,725	-24,09	1,3912e-003
51,	-59,192	-29,696	1,1142e-003
45,034	-63,463	-28,538	1,0945e-003
45,936	-60,441	-32,911	-2,4577e-003
47,974	-65,785	-32,586	-6,0492e-004
51,	-37,53	36,972	-2,3504e-002
51,	-41,746	44,292	-3,1012e-003
51,	-46,192	41,154	-5,3858e-003
51,	-36,857	41,147	2,3529e-003
51,	-46,187	36,393	-8,092e-003
51,	-43,353	34,018	-9,327e-004
45,369	-38,857	42,644	-2,4601e-002
47,065	-47,649	38,269	-6,1466e-003
43,919	-41,641	35,98	-5,6914e-003
46,467	-35,925	38,464	-5,7377e-003
47,707	-39,294	33,009	1,1198e-002
44,244	-43,925	41,313	-1,1607e-002
47,861	-44,618	33,216	-6,8122e-003
51,	-48,069	58,365	-1,4798e-003
51,	-46,822	52,191	-1,3858e-003
51,	-51,268	49,053	-3,6703e-003
51,	-56,491	56,678	-4,1715e-003
51,	-55,152	50,052	-2,1353e-003
51,	-52,362	57,851	-3,1761e-003
51,	-56,371	53,097	-4,241e-003
45,504	-49,043	55,004	-1,2186e-002
46,442	-54,917	52,578	-8,0055e-003
47,316	-52,961	58,532	-7,6274e-003
51,	-12,995	-15,528	-1,7331e-002
51,	-8,2535	-14,366	-6,8562e-002
51,	-11,88	-20,479	-5,2944e-002
51,	-3,9377	-15,665	-2,3877e-002
51,	-7,8534	-24,311	8,6072e-002
51,	-2,5217	-19,657	-4,4858e-002
51,	-4,5632	-22,146	-5,243e-002
47,481	-4,2217	-19,154	-5,8554e-002
47,222	-8,8038	-20,203	-0,12615
51,	11,198	-15,203	-7,024e-002
51,	8,3902	-18,369	5,1347e-002
51,	2,9563	-13,88	5,4077e-002
51,	4,3723	-17,871	3,3096e-002
51,	6,2521	-12,647	2,6694e-002
51,	9,6446	-12,994	-6,8692e-002
47,361	4,3132	-11,133	0,27003
47,946	8,8832	-14,495	0,89839
47,481	2,6723	-17,368	1,9401e-002
48,43	6,7754	-20,708	0,36753
51,	10,523	11,237	3,2068e-002
51,	11,377	17,857	5,1425e-002
51,	8,9605	14,753	-9,5875e-003
51,	15,242	16,901	-2,0362e-002
51,	13,936	10,938	-0,22555
51,	15,065	14,1	0,18661
48,769	14,039	15,238	1,0579
48,309	13,141	11,411	1,5714
48,14	10,134	16,148	0,44386
51,	-21,408	21,136	0,17511
51,	-17,039	16,365	4,9584e-002
51,	-13,271	24,026	0,10308
51,	-13,733	19,632	3,797e-002
51,	-20,068	24,648	4,7535e-003
48,782	-17,1	24,286	0,28173
46,481	-15,937	19,273	-0,15346
46,969	-21,854	23,906	0,16277
44,222	-19,742	21,85	0,15619
51,	-54,543	-3,3785	-5,8753e-004
51,	-57,562	3,9244	-1,1334e-003
51,	-48,571	2,9547	8,9801e-003
51,	-52,278	5,4936	-3,6904e-003
51,	-57,002	-0,37659	-2,1889e-003
51,	-47,979	-0,78691	1,1889e-002
45,567	-54,312	3,2529	1,0221e-002
47,798	-52,213	-2,3497	1,3479e-002
47,644	-49,724	0,87288	4,997e-002
51,	-30,813	2,4871	0,16085
51,	-21,68	7,9769	5,9224e-002
51,	-30,966	7,0292	0,13991
51,	-26,322	8,6804	0,10344
51,	-24,65	0,63377	8,2164e-002
45,434	-28,693	4,0897	0,42237
46,492	-24,208	2,939	-0,11618
47,476	-28,018	7,8994	0,34835
48,426	-27,765	0,85583	0,28152
51,	-34,842	-38,242	-7,3519e-003
51,	-45,752	-38,349	2,4534e-003
51,	-38,021	-33,404	8,2538e-003
51,	-36,895	-42,302	1,5245e-002
51,	-42,931	-42,157	1,6834e-003
45,704	-41,712	-34,848	-2,7971e-003
45,593	-42,794	-42,475	-5,6317e-003
44,345	-35,962	-39,678	-2,4398e-002
51,	-36,223	30,414	-1,4016e-002
51,	-32,718	39,668	-1,265e-002
51,	-39,214	32,539	-1,5936e-002
51,	-32,074	31,182	8,3977e-003
51,	-29,248	35,796	-5,9582e-002
46,467	-31,786	36,985	-2,0741e-002
47,707	-35,155	31,53	-3,8052e-003
51,	-82,245	-3,3433	-1,2514e-004
51,	-86,446	-5,3468	-2,3953e-003
51,	-86,214	3,62	-1,6645e-003
51,	-82,695	0,55008	-1,5015e-003
48,161	-88,407	0,5363	-2,2259e-003
47,924	-85,367	2,5683	-9,1035e-004
49,531	-88,359	-2,0433	-2,4461e-003
48,899	-85,053	-1,2706	-7,0201e-004
51,	7,0344	11,745	1,7777e-002
51,	6,4561	4,9876	1,2514e-003
51,	10,646	4,6834	-0,24789
51,	12,01	7,9296	-0,19818
51,	4,8353	8,8656	4,1635e-002
47,128	6,5397	7,489	0,48571
48,056	10,371	3,0158	1,6187
48,309	11,215	8,4029	1,5987
48,14	8,2077	13,14	0,47122
51,	-21,408	15,68	0,11669
51,	-24,438	23,963	7,1855e-002
51,	-28,267	23,661	0,14876
51,	-26,05	16,384	0,1609
51,	-30,868	19,233	0,18543
45,243	-25,761	18,072	0,23451
46,481	-20,306	18,588	-8,6359e-002
46,969	-26,224	23,221	0,22987
47,476	-27,746	15,603	0,40581
44,222	-24,112	21,165	0,22329
51,	-51,637	-60,694	-1,9705e-003
51,	-44,043	-55,306	1,6869e-003
51,	-55,302	-57,369	-3,2176e-003
51,	-47,55	-50,729	-2,0525e-003
51,	-47,737	-57,84	-6,3156e-003
45,593	-47,412	-51,047	-9,3676e-003
45,758	-52,134	-57,669	-6,81e-003
47,827	-45,712	-58,462	-6,3239e-003
51,	7,8881	18,365	3,7134e-002
51,	14,169	20,513	2,6359e-002
51,	8,6868	25,722	6,0031e-002
51,	12,735	24,639	0,12611
51,	6,9708	21,718	5,8147e-002
46,065	14,72	22,517	0,92911
47,415	7,9209	25,371	0,4477
48,769	12,967	18,85	1,1046
48,14	9,0614	19,76	0,49058
46,564	12,633	25,648	0,79757
51,	-66,036	3,2958	1,809e-003
51,	-71,758	3,7833	1,3765e-003
51,	-73,707	-3,3891	1,6943e-003
51,	-65,476	-1,0052	7,5351e-004
51,	-74,158	0,50425	3,1795e-004
46,069	-68,212	3,9307e-002	7,483e-003
44,791	-73,44	-0,39201	4,3905e-003
46,918	-72,222	-3,8282	4,3082e-003
51,	-51,58	-20,275	-2,1877e-004
51,	-61,435	-20,591	3,9494e-004
51,	-55,903	-26,197	1,1793e-004
51,	-54,856	-17,97	-1,2861e-004
51,	-58,831	-17,534	-1,1911e-003
51,	-53,306	-23,611	-5,0039e-004
46,395	-53,236	-18,139	1,0749e-002
45,249	-59,063	-19,69	4,4021e-003
44,308	-54,858	-23,503	2,1491e-003
45,034	-60,174	-25,039	9,8255e-005
48,089	-52,753	-24,439	-6,1748e-003
51,	-74,599	-22,28	-9,1815e-004
51,	-77,213	-11,408	-9,7153e-005
51,	-71,406	-18,165	9,0102e-005
51,	-81,413	-13,412	-2,3673e-003
51,	-79,878	-21,472	-2,7211e-003
51,	-81,315	-17,576	-2,5388e-003
44,926	-75,156	-15,459	2,3633e-003
47,2	-81,678	-15,43	-1,1165e-003
45,739	-76,671	-22,043	-9,1316e-005
47,963	-81,117	-19,81	-2,7679e-003
46,918	-75,727	-11,847	2,5167e-003
51,	-71,545	30,173	-7,2737e-004
51,	-77,786	20,334	-1,8622e-003
51,	-69,272	26,038	-4,4532e-004
51,	-76,676	29,437	-1,1379e-003
51,	-78,429	24,152	-2,0077e-003
45,057	-72,024	24,228	1,0951e-003
48,014	-78,16	28,266	-2,7029e-003
45,21	-79,241	24,998	7,3851e-005
45,378	-77,156	19,382	1,7777e-003
47,32	-79,783	22,087	-1,0852e-003
51,	-23,592	-10,089	0,1022
51,	-31,771	-4,1418	0,18702
51,	-26,582	-12,432	0,12857
51,	-25,609	-5,9951	0,10834
51,	-30,29	-10,828	0,13437
51,	-32,846	-7,8865	0,18306
44,928	-28,717	-9,0782	0,29651
47,592	-29,776	-11,82	0,34587
48,426	-28,724	-5,7731	0,3077
51,	-51,016	30,444	-4,3788e-003
51,	-48,182	28,068	2,7805e-003
51,	-48,145	24,455	-1,7444e-003
51,	-51,422	22,563	1,3047e-003
51,	-54,102	28,097	1,782e-004
51,	-54,831	24,519	-1,2154e-003
47,273	-53,42	26,389	-4,1561e-004
47,861	-49,447	27,266	-3,099e-003
51,	-67,763	41,428	-7,9809e-004
51,	-62,603	46,262	1,2147e-005
51,	-71,33	44,	-2,8345e-003
51,	-70,748	47,884	-1,8688e-003
51,	-64,707	44,534	-5,6005e-004
51,	-67,891	50,45	-1,4746e-003
51,	-63,823	49,307	-2,0935e-003
46,442	-62,369	48,788	-5,858e-003
47,522	-67,505	51,219	-5,3541e-003
45,499	-68,182	46,294	-2,6897e-003
48,374	-64,45	44,282	-3,0038e-003
47,839	-71,046	47,562	-4,2072e-003
51,	16,585	-28,177	0,17259
51,	18,763	-24,209	0,14564
51,	21,634	-25,682	0,16123
48,005	19,54	-30,867	0,77768
45,959	19,808	-25,746	0,81067
48,615	15,496	-29,051	0,59241
48,739	22,724	-27,77	0,35983
48,404	16,979	-25,036	0,8273
45,373	17,342	-28,518	0,77867
51,	-14,202	-10,802	-2,6466e-002
51,	-17,828	-16,915	-1,0848e-002
51,	-21,934	-14,307	5,1132e-002
51,	-20,961	-7,8703	3,0902e-002
51,	-15,16	-7,4211	-3,8903e-002
44,928	-24,069	-10,953	0,21907
43,203	-15,886	-12,837	-0,6806
46,492	-20,518	-5,565	-0,16744
47,258	-13,7	-7,863	-0,20985
46,843	-20,749	-16,447	0,16447
47,592	-25,128	-13,696	0,26844
48,426	-24,076	-7,6482	0,23026
47,222	-14,752	-16,639	-8,4051e-002
51,	7,6157	-24,642	-9,6378e-003
51,	9,5061	-28,542	2,9607e-002
51,	3,5978	-24,144	-2,7889e-002
51,	1,5563	-26,633	-3,546e-002
51,	2,5717	-29,759	-1,5859e-002
48,615	8,4173	-29,416	0,44943
48,43	6,0009	-26,98	0,30654
51,	-73,104	-32,261	-5,2374e-004
51,	-67,203	-37,686	-5,1668e-004
51,	-77,061	-35,962	-2,7613e-003
51,	-72,002	-40,686	-1,3007e-003
51,	-75,221	-39,563	-1,75e-003
47,23	-75,597	-37,479	-2,8414e-003
47,974	-70,971	-36,642	-1,5116e-003
51,	0,75416	3,1093	-5,4727e-002
51,	-5,9001	3,5884	-6,9843e-002
51,	-5,0259	7,1394	-7,1673e-002
51,	-3,4747	1,2011	-7,6666e-002
51,	-0,86664	6,9873	-1,4344e-002
47,128	0,83777	5,6108	0,42973
47,515	-5,1639	6,6472	-0,22114
51,	6,4319	-1,5757	2,5474e-002
51,	10,622	-1,8799	-0,22366
51,	7,1557	-7,3354	3,2392e-002
51,	10,548	-7,6834	-6,2994e-002
51,	11,695	-5,5424	-0,3458
47,361	5,2168	-5,8222	0,27572
47,946	9,7868	-9,184	0,90408
48,056	10,347	-3,5475	1,6429
51,	-66,528	32,054	-5,3943e-004
51,	-73,932	35,454	-1,232e-003
51,	-72,369	38,761	-2,8579e-003
51,	-65,746	39,294	-5,8343e-004
45,499	-69,221	41,055	-2,7131e-003
45,477	-67,576	35,284	-1,2231e-003
47,529	-73,655	38,735	-4,2769e-003
45,057	-69,28	30,244	1,001e-003
48,014	-75,416	34,282	-2,797e-003
48,374	-65,488	39,043	-3,0272e-003
51,	-5,1448	-10,939	-3,3012e-002
51,	-6,8016	-5,8548	-8,9252e-002
51,	-10,418	-6,2588	-9,0133e-002
47,258	-8,9586	-6,7007	-0,26108
47,481	-5,4288	-14,428	-6,7688e-002
47,222	-10,011	-15,477	-0,13528
51,	-77,623	12,412	-1,2194e-003
51,	-83,541	12,203	-2,4409e-003
51,	-81,925	20,329	-3,2367e-003
45,378	-80,653	15,559	5,4877e-004
47,32	-83,279	18,264	-2,3141e-003
48,365	-85,108	14,646	-2,963e-003
47,924	-82,693	11,151	-1,6867e-003
49,576	-84,653	17,63	-3,4938e-003
51,	-35,456	4,4726	0,17348
51,	-39,92	2,6646	0,10808
51,	-29,141	-1,9228	0,11573
51,	-39,328	-1,077	0,11099
51,	-36,378	-3,8142	0,19045
45,434	-33,183	1,5331	0,45594
46,466	-38,344	4,7415	0,17164
46,863	-37,3	-1,0504	0,29552
48,426	-32,256	-1,7007	0,31509
51,	2,9381	28,502	-8,6934e-003
51,	-5,3486	26,631	2,9422e-002
51,	1,2221	24,499	-1,0577e-002
51,	-3,3094	29,499	-9,9383e-002
48,028	-5,2215	28,982	0,40997
48,658	-1,3256	30,017	0,28665
47,415	2,1721	28,151	0,37898
47,276	-2,3243	24,756	-8,1687e-002
51,	-60,517	11,243	-1,1474e-003
51,	-55,233	12,812	-3,7045e-003
51,	-55,015	16,861	-6,4309e-005
51,	-58,425	18,817	-2,5844e-003
47,273	-57,014	20,687	-1,7846e-003
45,176	-55,321	15,991	5,1059e-003
45,983	-63,257	13,029	3,0931e-003
45,567	-57,267	10,571	1,0207e-002
47,901	-60,434	16,966	1,011e-003
51,	-13,016	6,8076	-4,8002e-002
51,	-13,733	14,177	-2,0456e-002
51,	-12,142	10,358	-4,9831e-002
51,	-21,68	11,614	3,5376e-002
45,243	-21,392	13,302	0,10898
46,481	-15,937	13,817	-0,21189
46,492	-19,566	5,8723	-0,18424
47,515	-12,28	9,8663	-0,1993
42,4	-16,378	8,8448	-0,72521
47,476	-23,376	10,833	0,28028
51,	-42,724	-16,895	3,6633e-002
51,	-49,813	-16,609	5,2531e-004
51,	-44,797	-21,905	8,5532e-004
51,	-48,263	-22,25	1,5353e-004
46,395	-48,194	-16,777	1,1403e-002
46,393	-42,64	-19,794	2,4411e-002
48,089	-47,71	-23,078	-5,5209e-003
51,	12,846	-18,052	-0,11538
51,	16,916	-17,984	-0,10308
51,	14,101	-12,677	-0,23541
47,946	13,339	-14,178	0,73166
48,742	18,114	-15,459	1,381
49,054	16,873	-11,928	2,3165
48,404	15,131	-18,811	0,57858
51,	-58,94	-4,2658	1,0077e-003
51,	-54,785	-10,786	1,6123e-003
51,	-58,76	-10,35	5,4981e-004
45,245	-58,304	-7,4121	1,05e-002
47,798	-54,151	-6,2389	1,6676e-002
51,	-43,07	56,308	2,2041e-003
51,	-48,421	66,088	-2,2929e-004
51,	-40,296	60,454	5,5721e-003
51,	-44,707	67,483	1,4461e-003
51,	-48,61	61,969	4,1383e-004
47,073	-44,912	65,348	-4,4126e-003
45,504	-45,291	59,122	-8,5962e-003
47,911	-40,524	60,46	-3,5404e-003
47,316	-49,209	62,649	-4,0375e-003
51,	-46,268	46,996	1,3605e-005
51,	-36,933	46,988	7,7523e-003
51,	-39,048	54,279	5,6661e-003
51,	-37,55	50,933	6,947e-003
45,504	-44,044	52,947	-8,5022e-003
47,911	-39,276	54,286	-3,4464e-003
45,369	-38,933	48,486	-1,9202e-002
48,773	-36,461	49,769	3,2807e-003
44,244	-44,001	47,154	-6,2078e-003
51,	-42,046	27,46	8,555e-003
51,	-34,906	26,104	3,2889e-002
51,	-37,506	21,675	6,9556e-002
51,	-42,009	23,847	4,0301e-003
47,996	-42,226	22,922	1,5599e-002
47,707	-37,987	26,451	2,0686e-002
47,861	-43,31	26,658	2,6755e-003
51,	-56,97	-62,799	-3,2568e-003
51,	-47,883	-66,826	2,2473e-003
51,	-50,436	-69,731	-1,7313e-003
51,	-49,406	-63,27	-6,3548e-003
45,758	-53,803	-63,099	-6,8491e-003
47,827	-47,38	-63,892	-6,363e-003
48,446	-56,35	-67,042	-7,3243e-003
48,602	-52,441	-69,033	-7,0563e-003
51,	-50,709	39,097	-4,9771e-003
51,	-54,598	44,857	-7,3596e-004
45,504	-48,49	49,81	-1,0787e-002
46,442	-54,364	47,383	-6,6061e-003
47,065	-52,171	40,973	-3,0317e-003
44,244	-48,448	44,016	-8,4924e-003
51,	-32,131	-33,527	-4,6386e-003
51,	-31,005	-42,425	2,3521e-003
51,	-27,433	-35,319	-6,9418e-003
47,875	-24,231	-37,922	-7,6578e-002
45,704	-35,822	-34,971	-1,569e-002
46,934	-29,054	-33,233	5,0227e-002
44,345	-30,072	-39,8	-3,729e-002
48,596	-25,133	-34,842	4,2096e-002
49,048	-28,346	-41,296	-4,9803e-003
45,467	-26,613	-36,446	1,9648e-002
51,	-60,566	28,781	5,8661e-004
51,	-61,295	25,203	-8,07e-004
45,477	-65,302	31,149	-9,4107e-004
47,273	-59,884	27,073	-7,2002e-006
45,057	-67,007	26,109	1,283e-003
47,901	-63,305	23,352	2,7884e-003
51,	-40,074	7,2067	8,714e-002
51,	-30,966	10,666	0,11606
51,	-35,784	13,515	0,14059
45,434	-33,336	6,0752	0,435
46,466	-38,498	9,2837	0,1507
47,476	-32,661	9,885	0,36097
51,	-35,587	-50,916	1,5127e-002
51,	-41,623	-50,771	1,5657e-003
51,	-41,811	-57,881	-2,6974e-003
45,593	-41,486	-51,089	-5,7494e-003
47,854	-35,831	-54,22	-7,5723e-003
47,827	-39,786	-58,503	-2,7057e-003
51,	4,5545	18,615	-2,8652e-003
51,	3,2727	12,382	-2,0681e-005
48,14	6,6451	16,657	0,42957
51,	20,606	22,652	2,8709e-002
51,	19,171	26,778	0,12846
51,	26,23	27,03	-6,1624e-002
48,005	21,454	30,073	0,75203
46,065	21,157	24,657	0,93146
48,659	25,591	25,544	0,23164
48,853	22,4	21,212	1,5512
48,435	25,05	22,509	0,26476
46,564	19,069	27,787	0,79992
49,136	25,606	27,904	0,1595
46,494	22,832	27,593	0,5457
51,	-69,44	-23,661	6,5432e-004
51,	-77,912	-26,968	-2,1569e-003
51,	-76,59	-31,476	-2,5915e-003
45,739	-74,705	-27,539	4,729e-004
45,034	-68,179	-28,109	3,5764e-004
47,23	-75,127	-32,994	-2,6716e-003
47,974	-70,5	-32,157	-1,3418e-003
51,	-68,241	7,8256	1,0849e-003
51,	-57,235	8,9072	-1,0396e-003
51,	-61,959	3,037	4,6189e-004
45,983	-65,259	9,1245	5,758e-003
45,567	-59,269	6,6666	1,2872e-002
46,069	-64,694	4,0816	7,1914e-003
51,	-79,881	8,104	-5,6912e-004
51,	-76,362	5,0341	-4,0618e-004
45,983	-70,981	9,612	5,3254e-003
45,378	-76,993	11,461	2,4205e-003
46,069	-70,416	4,5691	6,7588e-003
44,791	-75,645	4,1378	3,6664e-003
47,924	-79,033	7,0523	1,85e-004
51,	-21,019	-23,688	-8,6649e-003
51,	-12,687	-25,698	9,2555e-002
51,	-20,818	-19,257	1,5519e-002
48,596	-19,013	-26,593	2,8988e-002
47,386	-15,425	-24,954	0,31034
46,843	-19,634	-21,397	0,12886
47,222	-13,637	-21,59	-0,11966
51,	-55,801	-38,602	-4,8675e-004
51,	-47,951	-42,387	-1,4037e-003
51,	-52,977	-34,669	2,3743e-004
45,704	-46,732	-35,078	-5,8842e-003
45,936	-54,226	-37,884	-3,3344e-003
45,593	-47,814	-42,705	-8,7188e-003
48,089	-49,827	-32,911	-6,0553e-003
51,	-30,317	-27,1	2,0049e-002
51,	-39,183	-26,793	6,1213e-003
51,	-30,612	-30,481	8,664e-003
46,393	-37,026	-24,682	2,9677e-002
45,704	-39,001	-30,133	-8,3765e-005
46,934	-32,233	-28,395	6,5833e-002
51,	-48,244	7,9375	9,0738e-003
51,	-43,946	1,657	2,4653e-002
46,466	-42,962	7,4756	8,5307e-002
46,863	-41,917	1,6836	0,20918
47,644	-45,69	3,3168	6,2734e-002
51,	-64,014	-56,483	-2,9755e-003
51,	-68,911	-49,059	-1,6774e-003
48,45	-68,692	-55,662	-6,294e-003
47,881	-66,266	-57,45	-7,8679e-003
47,662	-70,3	-52,757	-5,4276e-003
47,617	-65,662	-52,155	-5,3376e-003
51,	-57,031	60,282	-2,2779e-003
51,	-65,109	56,671	-2,7239e-003
51,	-59,958	62,353	-2,6898e-003
51,	-61,041	55,527	-3,3429e-003
45,091	-61,844	60,861	-5,7585e-003
46,442	-59,587	55,009	-7,1073e-003
48,672	-63,277	60,918	-8,5396e-003
47,522	-64,723	57,44	-6,6035e-003
47,316	-57,63	60,963	-6,7293e-003
51,	-82,061	-8,0352	-9,8207e-004
51,	-78,311	-2,1384	-8,833e-005
47,208	-83,306	-6,0411	2,1778e-004
47,2	-82,326	-10,054	2,6868e-004
44,387	-80,574	-7,7447	3,34e-003
46,918	-76,375	-6,4708	3,902e-003
48,899	-80,669	-3,9591	7,1119e-004
51,	11,929	-25,118	4,5456e-002
51,	6,0209	-20,72	-1,2039e-002
51,	14,108	-21,15	1,8505e-002
47,946	10,532	-17,344	0,85325
48,404	12,323	-21,977	0,70017
48,43	8,424	-23,556	0,32239
51,	0,58701	-16,231	-9,3087e-003
51,	2,4668	-11,006	-1,5711e-002
47,258	-4,6428	-8,	-0,21639
47,361	0,52795	-9,4924	0,22762
47,481	-1,113	-15,727	-2,3004e-002
51,	16,6	23,683	5,4318e-002
51,	17,857	16,756	0,16154
46,065	18,585	21,562	0,85733
48,769	16,832	17,894	1,0328
48,853	19,828	18,117	1,4771
51,	8,5049	1,4426	-0,30607
51,	8,6225e-002	-0,16147	-7,8869e-002
51,	2,6943	5,6247	-1,6547e-002
47,128	4,3987	4,2482	0,42753
47,361	3,1	-2,4998	0,19332
48,056	8,2303	-0,22501	1,5605
51,	-25,124	-21,08	5,3315e-002
51,	-25,619	-28,892	1,7746e-002
46,934	-27,24	-26,806	7,4915e-002
48,596	-23,319	-28,415	6,6783e-002
46,843	-23,94	-23,22	0,16665
51,	-40,984	-19,886	3,7054e-002
51,	-35,626	-14,159	8,0971e-002
51,	-38,182	-11,217	0,12966
46,395	-44,381	-14,759	4,7601e-002
46,393	-38,827	-17,775	6,0609e-002
45,196	-40,277	-12,778	5,052e-002
47,592	-35,111	-15,151	0,29247
51,	-58,006	-34,691	3,8436e-004
51,	-65,63	-41,625	-1,1239e-003
45,936	-59,255	-37,906	-3,1875e-003
47,974	-64,599	-37,581	-1,3347e-003
47,617	-62,38	-44,721	-4,784e-003
51,	-8,1192	6,2558	-8,8991e-002
51,	-6,5681	0,31763	-9,3985e-002
51,	-10,185	-8,6413e-002	-9,4866e-002
47,258	-8,725	-0,52828	-0,26581
47,515	-8,2572	5,7637	-0,23846
45,758	-57,467	-59,774	-8,0963e-003
47,881	-62,887	-60,44	-9,3964e-003
48,446	-60,014	-63,717	-8,5715e-003
47,617	-62,282	-55,145	-6,8661e-003
51,	14,059	4,3846	-0,5055
51,	13,768	-2,5241	-0,67735
48,627	15,793	1,1402	2,0762
48,056	12,42	-0,52917	1,3114
48,309	13,264	4,8579	1,2914
49,99	15,239	2,0881	3,1366
50,108	15,153	-0,17979	3,0631
51,	-63,643	-16,489	7,6545e-005
44,926	-69,998	-16,839	3,9358e-003
45,249	-63,875	-18,646	5,6698e-003
45,739	-71,512	-23,424	1,4812e-003
45,034	-64,986	-23,994	1,3659e-003
51,	-39,094	-46,34	1,1387e-002
45,593	-38,957	-46,658	4,0723e-003
44,345	-32,125	-43,861	-1,4694e-002
47,854	-33,301	-49,789	2,2495e-003
49,048	-30,399	-45,356	1,7616e-002
51,	-5,3702	-27,365	9,3069e-002
51,	-4,3548	-30,491	0,11267
47,386	-11,399	-28,786	0,44936
46,77	-6,7466	-30,282	0,35866
49,405	-6,21	-31,34	0,33099
47,222	-9,6108	-25,422	1,9352e-002
45,593	-44,993	-46,512	-9,4888e-003
51,	-48,811	71,089	-8,9333e-004
51,	-52,714	65,575	-1,9256e-003
51,	-55,641	67,646	-2,3375e-003
47,073	-49,016	68,954	-6,752e-003
47,785	-51,6	71,87	-6,274e-003
47,316	-53,313	66,256	-6,3769e-003
47,83	-54,607	69,88	-8,3839e-003
49,722	-51,399	72,948	-5,265e-003
51,	-45,013	-70,432	2,5256e-003
51,	-43,983	-63,971	-2,0978e-003
46,	-39,087	-68,067	-3,6233e-003
47,827	-41,957	-64,593	-2,1061e-003
48,602	-47,018	-69,735	-2,7994e-003
48,741	-43,288	-71,244	2,3831e-003
44,478	-43,206	-69,153	-3,3712e-003
51,	-86,164	-14,203	-3,4237e-003
47,208	-87,507	-8,0446	-2,0523e-003
47,2	-86,526	-12,057	-2,0014e-003
49,432	-88,24	-11,077	-3,2829e-003
49,531	-88,176	-6,7352	-3,303e-003
48,899	-84,87	-5,9626	-1,5589e-003
51,	-28,574	39,971	-3,3725e-002
51,	-32,661	47,788	1,2401e-002
45,369	-34,044	45,34	-1,3748e-002
48,773	-31,571	46,623	8,7348e-003
46,467	-31,112	41,16	5,1158e-003
51,	11,117	28,892	8,799e-002
51,	5,3533	25,971	2,0031e-002
47,25	9,153	32,81	0,73785
48,658	2,8056	31,49	0,31725
47,415	6,3033	29,624	0,40959
46,564	11,015	29,9	0,75945
51,	-47,87	31,961	-5,2406e-004
51,	-53,79	31,989	-3,1264e-003
47,065	-52,166	36,212	-5,7379e-003
47,273	-53,108	30,281	-3,7202e-003
47,861	-49,135	31,159	-6,4036e-003
51,	-9,9656	21,838	3,3038e-002
51,	-7,4649	29,1	-3,0659e-002
48,782	-13,333	26,492	0,2768
48,028	-9,3769	28,583	0,47869
46,481	-12,169	21,479	-0,15839
47,276	-6,4798	24,358	-1,2964e-002
51,	-80,815	29,433	-2,5123e-003
51,	-77,499	38,026	-3,2684e-003
47,529	-78,785	38,	-4,6874e-003
48,014	-80,546	33,546	-3,2075e-003
51,	15,998	-25,05	5,775e-002
48,005	16,775	-31,709	0,6898
48,615	12,731	-29,892	0,50452
48,404	14,214	-25,877	0,73942
48,43	10,314	-27,457	0,36164
51,	-3,8496e-002	-22,712	-3,7862e-002
47,481	0,30297	-19,719	-4,3985e-002
48,43	4,4061	-23,059	0,30414
47,25	13,201	31,727	0,80392
48,005	17,448	31,104	0,77764
46,065	17,15	25,687	0,95707
46,564	15,063	28,817	0,82553
51,	-81,869	-30,668	-4,3944e-003
51,	-84,628	-22,264	-3,7775e-003
45,739	-79,984	-26,731	-1,3301e-003
47,963	-84,43	-24,498	-4,0067e-003
47,49	-83,768	-28,72	-4,5722e-003
51,	-82,28	4,8249	-1,6277e-003
48,365	-87,367	10,338	-2,3127e-003
48,161	-87,992	4,8111	-2,3521e-003
47,924	-84,952	6,8431	-1,0365e-003
51,	-45,	25,972	2,1103e-003
47,707	-40,978	28,576	1,8766e-002
47,861	-46,301	28,783	7,5572e-004
51,	-8,8361	13,625	-6,1445e-002
46,481	-12,631	17,084	-0,2235
47,515	-8,9741	13,133	-0,21091
47,276	-6,9413	19,963	-7,8072e-002
51,	-26,927	27,174	-2,16e-002
51,	-24,101	31,787	-8,958e-002
48,714	-22,645	30,103	-3,3726e-002
48,782	-20,13	27,114	0,17847
46,969	-24,884	26,734	5,9509e-002
48,014	-82,299	28,262	-4,0774e-003
45,21	-83,38	24,994	-1,3006e-003
47,32	-83,922	22,082	-2,4596e-003
48,909	-85,263	23,641	-3,8904e-003
49,576	-85,296	21,449	-3,6393e-003
51,	-51,733	14,526	4,3485e-005
45,176	-52,039	13,656	5,2137e-003
45,567	-53,985	8,2357	1,0315e-002
46,466	-46,668	10,014	7,2637e-002
47,996	-48,674	15,492	8,5629e-003
47,644	-49,397	5,8557	5,0064e-002
51,	-3,0857	9,6547	-3,3492e-002
47,515	-7,383	9,3146	-0,24029
